ID,Department,Manager,Location,DataFan
2302,DivisionX,Nishu Sinha [C],India Operations Centre,no
2303,Legal,189,Birmingham,no
2304,Technology,690,Manila,no
2305,DivisionY,9,New York,no
2306,Training,1895,Pakistan,no
2307,Training,1895,Pakistan,no
2308,Technology,694,Manila,no
2309,DivisionX,271,Moscow,no
2310,DivisionX,297,Birmingham,no
2311,DivisionX,390,Birmingham,no
2312,DivisionY,608,New York,no
2313,Technology,1168,Manila,no
2314,Training,1616,New Delhi,no
2315,DivisionX,345,New York,no
2316,DivisionX,2715,Birmingham,no
2317,Technology,694,Manila,no
2318,Finance,2297,Manila,no
2319,Technology,1802,Manila,no
2320,Technology,635,Manila,no
2321,Customer Services,1341,Manila,no
2322,Training,237,Oman,no
2323,Customer Services,935,Madrid,no
2324,DivisionX,Rajan Karthikeyan [C],India Operations Centre,no
2325,Customer Services,Sarah O'Reilly (On Leave),Birmingham,no
2326,Facilities,55,Birmingham,no
2327,HR,73,Birmingham,no
2328,Technology,1219,Birmingham,no
2329,DivisionX,Archana Neelam [C],India Operations Centre,no
2330,Technology,679,Manila,no
2331,DivisionY,428,India Operations Centre,no
2332,DivisionX,157,Madrid,no
2333,Technology,710,Manila,no
2334,DivisionX,935,Madrid,no
2335,DivisionX,3148,Madrid,no
2336,DivisionX,968,Madrid,no
2337,DivisionX,299,Birmingham,no
2338,Finance,3148,Madrid,no
2339,DivisionY,1997,Birmingham,no
2340,DivisionX,345,Birmingham,no
2341,Customer Services,384,Birmingham,no
2342,Finance,362,Manila,no
2343,Technology,697,Manila,no
2344,Technology,649,Manila,no
2345,Technology,1219,Birmingham,no
2346,DivisionY,428,India Operations Centre,no
2347,DivisionY,428,India Operations Centre,no
2348,DivisionY,495,Birmingham,no
2349,Communications,479,Birmingham,no
2350,Customer Services,1451,Mexico City,no
2351,DivisionX,Sumanjit Singh [C],India Operations Centre,no
2352,DivisionX,Kiran Sai [C],India Operations Centre,no
2353,DivisionX,Sumanjit Singh [C],India Operations Centre,no
2354,DivisionX,1014,Sao Paulo,no
2355,DivisionX,1014,Sao Paulo,no
2356,Operations,1126,India Operations Centre,no
2357,DivisionX,177,Madrid,no
2358,Customer Services,257,Birmingham,no
2359,Customer Services,257,Birmingham,no
2360,Customer Services,384,Birmingham,no
2361,DivisionY,571,Birmingham,no
2362,Customer Services,Sarah O'Reilly (On Leave),Birmingham,no
2363,Customer Services,2591,Manila,no
2364,DivisionZ,694,Manila,no
2365,Training,886,Port Melbourne,no
2366,Customer Services,1877,Manila,no
2367,DivisionY,104,Hyderabad,no
2368,DivisionY,3097,Singapore,no
2369,Customer Services,1451,Mexico City,no
2370,Finance,176,Manila,no
2371,DivisionY,86,Birmingham,no
2372,Finance,362,Manila,no
2373,DivisionX,851,Shanghai,no
2374,DivisionY,1818,New Delhi,no
2375,DivisionX,2240,Mexico City,no
2376,DivisionX,1196,Istanbul,no
2377,Training,2376,Istanbul,no
2378,DivisionX,2278,Istanbul,no
2379,DivisionY,780,Bengaluru,no
2380,Finance,543,Birmingham,no
2381,DivisionY,608,Birmingham,no
2382,DivisionY,780,Hyderabad,no
2383,HR,2089,New Delhi,no
2384,DivisionX,3316,Saudi Arabia,no
2385,DivisionY,1275,Port Melbourne,no
2386,DivisionX,Archana Neelam [C],India Operations Centre,no
2387,Training,2104,Birmingham,no
2388,Finance,69,Birmingham,no
2389,Technology,661,Manila,no
2390,Technology,649,Manila,no
2391,Technology,627,Manila,no
2392,Technology,1458,Manila,no
2393,Technology,700,Manila,no
2394,DivisionX,452,Birmingham,no
2395,Technology,1378,Manila,no
2396,Technology,1762,Birmingham,no
2397,Training,783,Chennai,no
2398,DivisionX,167,Madrid,no
2399,Finance,397,Birmingham,no
2400,Technology,1998,Manila,no
2401,Technology,1332,Manila,no
2402,DivisionX,Niki Donnelly (On Leave),Birmingham,no
2403,DivisionY,2087,Birmingham,no
2404,Technology,1998,Manila,no
2405,Finance,2152,Manila,no
2406,Technology,1562,Manila,no
2407,Technology,2392,Manila,no
2408,Training,Punitha Rajamohan [C],India Operations Centre,no
2409,Operations,1639,Birmingham,no
2410,Customer Services,2943,Birmingham,no
2411,Finance,2152,Manila,no
2412,Technology,Chris Shelton [C],Birmingham,no
2413,Customer Services,506,Birmingham,no
2414,Training,2298,New Delhi,no
2415,DivisionY,1544,New York,no
2416,DivisionY,372,Birmingham,no
2417,Legal,Paul Morton [C],Manila,no
2418,Technology,1880,Manila,no
2419,DivisionX,236,Birmingham,no
2420,Technology,443,Birmingham,no
2421,Training,Alison Evans (On Leave),Birmingham,no
2422,Technology,Srinivas Guntupalli [C],Hyderabad,no
2423,Finance,1207,New Delhi,no
2424,Technology,578,Birmingham,no
2425,Technology,578,Birmingham,no
2426,Training,2298,New Delhi,no
2427,DivisionX,954,Madrid,no
2428,DivisionX,1451,Mexico City,no
2429,DivisionX,801,Quito,no
2430,DivisionX,2116,Quito,no
2431,DivisionX,1450,Mexico City,no
2432,Training,783,Hyderabad,no
2433,DivisionX,1648,Mumbai,no
2434,Technology,187,Birmingham,no
2435,Technology,187,Birmingham,no
2436,DivisionY,2630,Birmingham,no
2437,Training,2169,Nigeria,no
2438,Technology,1235,Birmingham,no
2439,Technology,168,Birmingham,no
2440,Legal,189,Birmingham,no
2441,Finance,455,Birmingham,no
2442,DivisionX,1277,New Delhi,no
2443,DivisionX,452,Birmingham,no
2444,DivisionY,10,New York,no
2445,Training,767,Bengaluru,no
2446,Training,729,New Delhi,no
2447,Training,2414,New Delhi,no
2448,Training,720,New Delhi,no
2449,Training,788,Mumbai,no
2450,Training,758,Bengaluru,no
2451,Technology,1244,Manila,no
2452,Training,769,Mumbai,no
2453,Training,2298,New Delhi,no
2454,Training,729,New Delhi,no
2455,Technology,1762,Birmingham,no
2456,Customer Services,Sarah O'Reilly (On Leave),Birmingham,no
2457,Legal,1419,Birmingham,no
2458,DivisionX,2240,Mexico City,no
2459,DivisionX,722,Kolkata,no
2460,Finance,1158,New York,no
2461,DivisionX,1577,Madrid,no
2462,DivisionX,Roop Chintal [C],India Operations Centre,no
2463,DivisionX,356,India Operations Centre,no
2464,Training,2414,New Delhi,no
2465,Technology,578,Birmingham,no
2466,Technology,578,Birmingham,no
2467,Technology,578,Birmingham,no
2468,Technology,578,Birmingham,no
2469,Technology,578,Birmingham,no
2470,DivisionX,Eileen Dessaso [C],Birmingham,no
2471,HR,2230,New York,no
2472,Technology,1824,Birmingham,no
2473,Technology,306,Birmingham,no
2474,Training,729,New Delhi,no
2475,Training,2862,Birmingham,no
2476,DivisionX,Kiran Sai [C],India Operations Centre,no
2477,DivisionX,Sumanjit Singh [C],India Operations Centre,no
2478,DivisionX,Sumanjit Singh [C],India Operations Centre,no
2479,DivisionX,Sumanjit Singh [C],India Operations Centre,no
2480,DivisionX,Sumanjit Singh [C],India Operations Centre,no
2481,DivisionX,Kiran Sai [C],India Operations Centre,no
2482,Customer Services,384,Birmingham,no
2483,DivisionX,1748,New Delhi,no
2484,DivisionX,1736,New York,no
2485,Training,778,Kolkata,no
2486,DivisionX,1736,New York,no
2487,DivisionX,349,Birmingham,no
2488,DivisionX,2536,Bangkok,no
2489,DivisionX,1974,Lima,no
2490,DivisionX,922,Lima,no
2491,DivisionX,1084,Bogota,no
2492,DivisionX,332,Bogota,no
2493,Training,1007,Birmingham,no
2494,DivisionY,1340,Birmingham,no
2495,DivisionX,1084,Bogota,no
2496,DivisionY,1818,Mumbai,no
2497,Operations,2251,Mexico City,no
2498,Operations,2251,Mexico City,no
2499,DivisionX,1524,Mexico City,no
2500,DivisionX,1876,Mexico City,no
2501,DivisionX,1048,Mexico City,no
2502,DivisionX,390,Birmingham,no
2503,DivisionX,2178,Mexico City,no
2504,DivisionX,2503,Mexico City,no
2505,Technology,578,Birmingham,no
2506,Technology,578,Birmingham,no
2507,DivisionY,882,Port Melbourne,no
2508,DivisionY,882,Port Melbourne,no
2509,Customer Services,257,Birmingham,no
2510,DivisionY,369,Birmingham,no
2511,DivisionX,1196,Istanbul,no
2512,DivisionY,104,Hyderabad,no
2513,DivisionX,596,Birmingham,no
2514,DivisionY,221,Birmingham,no
2515,DivisionX,1648,Mumbai,no
2516,Technology,2530,Birmingham,no
2517,Finance,64,Manila,no
2518,Training,759,Thiruvananthapuram,no
2519,DivisionX,1792,Istanbul,no
2520,DivisionX,1061,Mexico City,no
2521,DivisionY,Kiran Reddy Vangala [C],India Operations Centre,no
2522,Technology,2404,Manila,no
2523,Technology,1802,Manila,no
2524,DivisionY,857,Tokyo,no
2525,Technology,578,Birmingham,no
2526,Technology,2472,Manila,no
2527,Technology,Gopal Krishna [C],India Operations Centre,no
2528,DivisionX,Nishu Sinha [C],India Operations Centre,no
2529,Training,1133,India Operations Centre,no
2530,Technology,306,Birmingham,no
2531,Finance,463,Birmingham,no
2532,DivisionX,Rajan Karthikeyan [C],India Operations Centre,no
2533,DivisionX,236,India Operations Centre,no
2534,Technology,1219,Birmingham,no
2535,Technology,578,Birmingham,no
2536,DivisionX,867,Bangkok,no
2537,Training,509,Birmingham,no
2538,DivisionX,Irana Morrish [C],Birmingham,no
2539,DivisionX,1789,Birmingham,no
2540,DivisionY,1141,New York,no
2541,DivisionX,929,Turin,no
2542,DivisionX,929,Turin,no
2543,Technology,2138,Manila,no
2544,Technology,1880,Manila,no
2545,Technology,2183,Manila,no
2546,Technology,2183,Manila,no
2547,Technology,2183,Manila,no
2548,Technology,2404,Manila,no
2549,Technology,2404,Manila,no
2550,Technology,2183,Manila,no
2551,DivisionX,965,Madrid,no
2552,Training,918,Port Melbourne,no
2553,Training,1112,Birmingham,no
2554,DivisionX,1923,Turin,no
2555,DivisionY,3097,Seoul,no
2556,Finance,2423,New Delhi,no
2557,Technology,Srinivas Guntupalli [C],Hyderabad,no
2558,Technology,317,Birmingham,no
2559,DivisionX,Manash Saikia [C],India Operations Centre,no
2560,Technology,501,India Operations Centre,no
2561,Technology,501,India Operations Centre,no
2562,Finance,1158,Birmingham,no
2563,DivisionX,304,Birmingham,no
2564,DivisionY,2630,India Operations Centre,no
2565,DivisionY,1273,New York,no
2566,Finance,1893,New York,no
2567,Technology,627,Manila,no
2568,Technology,578,Birmingham,no
2569,Technology,578,Birmingham,no
2570,Technology,578,Birmingham,no
2571,Technology,578,Birmingham,no
2572,Technology,578,Birmingham,no
2573,Technology,675,Manila,no
2574,DivisionX,1070,Mexico City,no
2575,DivisionY,Kiran Reddy Vangala [C],India Operations Centre,no
2576,Training,920,Port Melbourne,no
2577,DivisionX,1961,Madrid,no
2578,Technology,665,Manila,no
2579,DivisionZ,694,Manila,no
2580,Technology,1802,Manila,no
2581,Technology,649,Manila,no
2582,Technology,2138,Manila,no
2583,DivisionX,1792,Istanbul,no
2584,Finance,1069,Mexico City,no
2585,Technology,1316,New Delhi,no
2586,Technology,1316,India Operations Centre,no
2587,DivisionX,1578,Birmingham,no
2588,DivisionY,407,Birmingham,no
2589,Technology,627,Manila,no
2590,Technology,688,Manila,no
2591,Customer Services,1329,Manila,yes
2592,DivisionX,1516,Mexico City,no
2593,DivisionX,1876,Mexico City,no
2594,Technology,Srinivas Guntupalli [C],Hyderabad,no
2595,Technology,578,New Delhi,no
2596,Technology,578,New Delhi,no
2597,Technology,578,New Delhi,no
2598,Finance,69,Birmingham,no
2599,DivisionY,403,New York,no
2600,DivisionX,Rajan Karthikeyan [C],India Operations Centre,no
2601,Technology,649,Manila,no
2602,Technology,1354,Manila,no
2603,Technology,2066,Manila,no
2604,DivisionY,508,Birmingham,no
2605,Customer Services,Sarah O'Reilly (On Leave),Birmingham,no
2606,Technology,1751,Birmingham,no
2607,DivisionY,550,Birmingham,no
2608,Technology,578,Birmingham,no
2609,Operations,93,Birmingham,no
2610,Customer Services,1341,Manila,no
2611,DivisionX,596,Birmingham,no
2612,DivisionZ,2069,Manila,no
2613,DivisionZ,2069,Manila,no
2614,DivisionX,Irana Morrish [C],Birmingham,no
2615,Technology,649,Manila,no
2616,DivisionY,Kiran Reddy Vangala [C],India Operations Centre,no
2617,Technology,2404,Manila,no
2618,Technology,1219,Birmingham,no
2619,Customer Services,826,Cape Town,no
2620,Training,808,Cape Town,no
2621,DivisionY,532,Birmingham,no
2622,DivisionY,539,Birmingham,no
2623,DivisionY,511,Birmingham,no
2624,Training,812,Cape Town,no
2625,Technology,481,Birmingham,no
2626,Training,807,Cape Town,no
2627,DivisionX,Ahsanul Haque [C],India Operations Centre,no
2628,DivisionY,616,New York,no
2629,DivisionY,1141,New York,no
2630,DivisionY,494,Birmingham,no
2631,HR,2230,New York,no
2632,Facilities,16,New York,no
2633,DivisionY,45,New York,no
2634,Training,811,Cape Town,no
2635,Training,811,Cape Town,no
2636,DivisionY,2791,New Delhi,no
2637,Training,1441,New Delhi,no
2638,Training,783,Chennai,no
2639,DivisionZ,2069,Manila,no
2640,DivisionX,2536,Bangkok,no
2641,Finance,486,Birmingham,no
2642,Sales,130,Birmingham,no
2643,Customer Services,314,Birmingham,no
2644,DivisionX,1529,New York,no
2645,DivisionY,1360,Port Melbourne,no
2646,DivisionX,122,Birmingham,no
2647,DivisionX,308,New Delhi,no
2648,DivisionY,616,New York,no
2649,Technology,1802,Manila,no
2650,DivisionX,1865,Birmingham,no
2651,Facilities,98,Birmingham,no
2652,Finance,388,Birmingham,no
2653,DivisionY,2496,Mumbai,no
2654,DivisionX,Kiran Sai [C],India Operations Centre,no
2655,Technology,1803,Manila,no
2656,Technology,1438,Manila,no
2657,Training,2237,Birmingham,no
2658,DivisionX,Kanchan Ganguly [C],India Operations Centre,no
2659,DivisionX,Sumanjit Singh [C],India Operations Centre,no
2660,DivisionX,Sumanjit Singh [C],India Operations Centre,no
2661,Technology,187,Birmingham,no
2662,DivisionX,Eileen Dessaso [C],Birmingham,no
2663,DivisionX,Eileen Dessaso [C],Birmingham,no
2664,Communications,250,Birmingham,no
2665,DivisionY,94,Birmingham,no
2666,Customer Services,239,Birmingham,no
2667,DivisionX,1277,Bengaluru,no
2668,DivisionZ,1335,Manila,no
2669,DivisionZ,1335,Manila,no
2670,Technology,Tina Dela Cruz (On Leave),Manila,no
2671,Legal,325,Birmingham,no
2672,Technology,Srinivas Guntupalli [C],Hyderabad,no
2673,Technology,2029,Manila,no
2674,Finance,64,Birmingham,no
2675,Facilities,John Lloyd (On Leave),Birmingham,no
2676,DivisionX,Kishan Rawat [C],India Operations Centre,no
2677,Technology,578,Birmingham,no
2678,Technology,578,Birmingham,no
2679,DivisionX,271,Birmingham,no
2680,DivisionY,539,Birmingham,no
2681,Finance,64,Birmingham,no
2682,Operations,1126,India Operations Centre,no
2683,Facilities,55,Birmingham,no
2684,Technology,677,Manila,no
2685,Customer Services,1945,Birmingham,no
2686,Training,828,Cape Town,no
2687,Technology,381,Kolkata,no
2688,HR,1105,Birmingham,no
2689,Training,862,Kuala Lumpur,no
2690,DivisionX,Nikhil Joshi [C],India Operations Centre,no
2691,DivisionX,Nikhil Joshi [C],India Operations Centre,no
2692,Training,805,Cape Town,no
2693,Training,805,Cape Town,no
2694,Training,821,Cape Town,no
2695,DivisionY,740,New Delhi,no
2696,Training,903,Port Melbourne,no
2697,DivisionZ,2069,Manila,no
2698,DivisionZ,1244,Manila,no
2699,DivisionX,Mahasweta Patra [C],India Operations Centre,no
2700,Finance,719,New Delhi,no
2701,DivisionX,965,Madrid,no
2702,DivisionZ,2069,Manila,no
2703,DivisionZ,1244,Manila,no
2704,DivisionZ,1335,Manila,no
2705,DivisionX,1524,Mexico City,no
2706,Training,886,Port Melbourne,no
2707,Training,903,Port Melbourne,no
2708,Technology,578,New Delhi,no
2709,DivisionX,976,Madrid,no
2710,DivisionZ,2069,Manila,no
2711,Technology,Amar Rajakumarandass [C],India Operations Centre,no
2712,Technology,1753,Manila,no
2713,DivisionX,468,India Operations Centre,no
2714,Technology,320,Birmingham,no
2715,DivisionX,361,Birmingham,no
2716,Technology,1378,Manila,no
2717,Technology,649,Manila,no
2718,DivisionY,570,Birmingham,no
2719,Customer Services,257,Birmingham,no
2720,DivisionY,1468,New York,no
2721,DivisionY,1468,New York,no
2722,DivisionZ,2069,Manila,no
2723,DivisionX,Rajan Karthikeyan [C],India Operations Centre,no
2724,Technology,1510,Manila,no
2725,Technology,700,Manila,no
2726,Technology,688,Manila,no
2727,DivisionY,588,Birmingham,no
2728,DivisionX,171,Birmingham,no
2729,DivisionX,596,Birmingham,no
2730,Technology,Tina Dela Cruz (On Leave),Manila,no
2731,Technology,694,Manila,no
2732,Technology,694,Manila,no
2733,Training,2813,Birmingham,no
2734,DivisionX,596,Birmingham,no
2735,DivisionY,298,Birmingham,no
2736,Customer Services,18,New York,no
2737,Finance,269,Manila,no
2738,DivisionX,1507,Mexico City,no
2739,DivisionX,1014,Sao Paulo,no
2740,DivisionX,1014,Sao Paulo,no
2741,DivisionX,1014,Sao Paulo,no
2742,Technology,1191,Birmingham,no
2743,DivisionX,596,Birmingham,no
2744,DivisionX,223,Birmingham,no
2745,Training,1211,Birmingham,no
2746,Operations,1368,Birmingham,no
2747,DivisionX,Irana Morrish [C],Birmingham,no
2748,DivisionX,1084,Bogota,no
2749,Technology,2392,Manila,no
2750,Technology,2392,Manila,no
2751,DivisionX,1018,Sao Paulo,no
2752,Technology,Michael Lamb (On Leave),Birmingham,no
2753,Training,1606,Birmingham,no
2754,Training,1964,Birmingham,no
2755,Technology,1562,Manila,no
2756,Training,1166,Nigeria,no
2757,DivisionX,2994,Birmingham,no
2758,Customer Services,Sarah O'Reilly (On Leave),Birmingham,no
2759,Finance,310,Manila,no
2760,Technology,652,Manila,no
2761,Technology,694,Manila,no
2762,DivisionX,1014,Rio de Janeiro,no
2763,Technology,1252,Birmingham,no
2764,Customer Services,257,Birmingham,no
2765,Facilities,55,Birmingham,no
2766,DivisionX,1048,Mexico City,no
2767,Technology,1354,Manila,no
2768,DivisionZ,2069,Manila,no
2769,Technology,481,Birmingham,no
2770,Training,1749,New York,no
2771,DivisionX,908,Sydney,no
2772,Technology,578,Madrid,no
2773,DivisionX,164,Birmingham,no
2774,DivisionY,2540,New York,no
2775,Customer Services,257,Birmingham,no
2776,Technology,2530,Birmingham,no
2777,Finance,392,Birmingham,no
2778,Training,Santosh Aluru [C],Hyderabad,no
2779,Customer Services,1315,New Delhi,no
2780,Technology,Srinivas Guntupalli [C],Hyderabad,no
2781,DivisionX,1974,Lima,no
2782,Training,903,Port Melbourne,no
2783,Technology,Srinivas Guntupalli [C],Hyderabad,no
2784,Customer Services,878,Singapore,no
2785,Technology,643,Manila,no
2786,DivisionX,1100,Praha,no
2787,Finance,396,Manila,no
2788,Technology,2138,Manila,no
2789,Technology,700,Manila,no
2790,Technology,1752,Manila,no
2791,DivisionY,1818,New Delhi,no
2792,Training,Punitha Rajamohan [C],India Operations Centre,no
2793,DivisionX,1876,Mexico City,no
2794,DivisionY,1209,Birmingham,no
2795,DivisionY,399,Birmingham,no
2796,DivisionX,980,Madrid,no
2797,Training,700,Manila,no
2798,Sales,Adrian Horrocks (On Leave),Birmingham,no
2799,Technology,320,Birmingham,no
2800,Technology,578,Madrid,no
2801,Finance,392,Birmingham,no
2802,DivisionY,1192,India Operations Centre,no
2803,Operations,1126,India Operations Centre,no
2804,Technology,Prashant Waghmare [C],Birmingham,no
2805,DivisionY,104,India Operations Centre,no
2806,Training,821,Cape Town,no
2807,DivisionX,1107,Madrid,no
2808,DivisionX,1792,Istanbul,no
2809,Technology,1316,New Delhi,no
2810,Technology,1316,New Delhi,no
2811,Technology,1316,New Delhi,no
2812,DivisionX,1810,Birmingham,no
2813,Training,1607,Birmingham,no
2814,DivisionY,1360,Port Melbourne,no
2815,Training,821,Cape Town,no
2816,Technology,1161,Manila,no
2817,DivisionX,1609,Birmingham,no
2818,Training,2205,Birmingham,no
2819,Technology,1316,New Delhi,no
2820,Technology,1316,New Delhi,no
2821,Finance,985,Madrid,no
2822,DivisionX,1922,Mexico City,no
2823,Finance,1158,Birmingham,no
2824,DivisionY,1125,Birmingham,no
2825,Technology,3073,Birmingham,no
2826,Technology,3073,Birmingham,no
2827,DivisionX,1483,Quito,no
2828,DivisionZ,694,Manila,no
2829,DivisionZ,2069,Manila,no
2830,DivisionX,167,Birmingham,no
2831,DivisionX,334,Birmingham,no
2832,DivisionY,1468,Mexico City,no
2833,Facilities,16,New York,no
2834,Technology,Srinivas Guntupalli [C],Hyderabad,no
2835,Technology,Srinivas Guntupalli [C],Hyderabad,no
2836,Technology,Srinivas Guntupalli [C],Hyderabad,no
2837,Technology,Srinivas Guntupalli [C],Hyderabad,no
2838,DivisionY,7,New York,no
2839,DivisionY,1275,Port Melbourne,no
2840,Technology,2098,Manila,no
2841,Technology,2098,Manila,no
2842,Customer Services,1877,Manila,no
2843,Technology,168,New York,no
2844,DivisionX,2536,Bangkok,no
2845,DivisionY,1127,Birmingham,no
2846,DivisionY,1127,Birmingham,no
2847,DivisionY,1127,Birmingham,no
2848,Training,812,Cape Town,no
2849,Training,811,Cape Town,no
2850,Finance,1069,Mexico City,no
2851,Technology,1460,Manila,no
2852,Technology,694,Manila,no
2853,DivisionX,252,Mexico City,no
2854,DivisionX,236,Birmingham,no
2855,Training,Punitha Rajamohan [C],India Operations Centre,no
2856,Technology,2094,Birmingham,no
2857,Technology,1267,Birmingham,no
2858,Customer Services,257,Birmingham,no
2859,Training,1283,Birmingham,no
2860,DivisionX,390,Birmingham,no
2861,DivisionX,259,Birmingham,no
2862,Training,1608,Birmingham,no
2863,Customer Services,878,Singapore,no
2864,DivisionY,Dan Edwards (On Leave),Birmingham,no
2865,DivisionY,2630,Hyderabad,no
2866,DivisionY,1963,Birmingham,yes
2867,Technology,1210,Birmingham,no
2868,Customer Services,257,Birmingham,no
2869,Technology,667,Manila,no
2870,Technology,687,Manila,no
2871,Technology,629,Manila,no
2872,Technology,648,Manila,no
2873,DivisionX,167,Mexico City,no
2874,Customer Services,904,Port Melbourne,no
2875,DivisionY,1217,Birmingham,yes
2876,DivisionX,184,Birmingham,no
2877,DivisionY,600,Birmingham,no
2878,Technology,Kishore Modali [C],Hyderabad,no
2879,Customer Services,1877,Manila,no
2880,DivisionX,453,Birmingham,no
2881,DivisionX,480,Madrid,no
2882,Technology,648,Manila,no
2883,Operations,1126,Hyderabad,no
2884,Training,778,Kolkata,no
2885,DivisionX,2667,Bengaluru,no
2886,DivisionX,1203,Birmingham,no
2887,Customer Services,257,Birmingham,no
2888,DivisionX,1451,Mexico City,no
2889,Customer Services,1294,Birmingham,no
2890,DivisionX,1865,Birmingham,no
2891,Training,776,Kolkata,no
2892,DivisionY,571,Birmingham,no
2893,Technology,112,Birmingham,no
2894,Technology,359,Birmingham,no
2895,Training,1200,Birmingham,no
2896,Finance,513,Birmingham,no
2897,DivisionY,291,Birmingham,no
2898,Technology,268,Birmingham,no
2899,Customer Services,257,Birmingham,no
2900,DivisionY,1304,New York,no
2901,Technology,268,Birmingham,no
2902,Training,1989,New Delhi,no
2903,Training,2298,New Delhi,no
2904,Technology,1880,Manila,no
2905,Technology,629,Manila,no
2906,Technology,627,Manila,no
2907,Technology,629,Manila,no
2908,Technology,1760,Manila,no
2909,HR,415,Birmingham,no
2910,Technology,1802,Manila,no
2911,Training,715,New Delhi,no
2912,Training,2693,Cape Town,no
2913,DivisionY,11,Birmingham,no
2914,Training,758,Bengaluru,no
2915,Technology,1760,Manila,no
2916,DivisionX,1451,Mexico City,no
2917,Technology,1252,Praha,no
2918,DivisionX,1032,Sao Paulo,no
2919,Customer Services,1877,Manila,no
2920,DivisionX,1277,New Delhi,no
2921,Training,775,Kolkata,no
2922,Training,729,New Delhi,no
2923,Technology,192,Madrid,no
2924,Technology,709,Manila,no
2925,DivisionY,1362,Birmingham,no
2926,Technology,1252,Birmingham,no
2927,DivisionY,163,Birmingham,no
2928,Customer Services,1346,Manila,no
2929,Technology,2066,Manila,no
2930,Technology,196,Birmingham,no
2931,Training,1964,Turin,no
2932,Training,1964,Moscow,no
2933,DivisionX,166,Birmingham,no
2934,DivisionX,858,Seoul,no
2935,Training,783,Hyderabad,no
2936,HR,1116,New Delhi,no
2937,Finance,465,Birmingham,no
2938,Technology,1435,Manila,no
2939,Training,Santosh Aluru [C],Hyderabad,no
2940,DivisionY,1818,Chennai,no
2941,Technology,2558,Birmingham,no
2942,Legal,1464,Birmingham,no
2943,Customer Services,1305,Birmingham,no
2944,DivisionY,1118,Birmingham,no
2945,Customer Services,2947,Manila,no
2946,Customer Services,2947,Manila,no
2947,Customer Services,1305,Manila,no
2948,DivisionY,1362,Birmingham,no
2949,DivisionX,3121,Birmingham,no
2950,Technology,381,Kolkata,no
2951,Training,911,Port Melbourne,no
2952,Training,783,Chennai,no
2953,Training,1918,Mumbai,no
2954,Training,2414,New Delhi,no
2955,DivisionX,1451,Mexico City,no
2956,DivisionY,10,Birmingham,no
2957,Technology,2530,Birmingham,no
2958,Sales,130,Birmingham,no
2959,Technology,1998,Birmingham,no
2960,Operations,93,Birmingham,no
2961,Operations,93,Birmingham,no
2962,Technology,2183,Manila,no
2963,Technology,1332,Manila,no
2964,Technology,1562,Manila,no
2965,DivisionX,236,Birmingham,no
2966,DivisionX,1451,Mexico City,no
2967,DivisionX,1451,Mexico City,no
2968,DivisionX,2491,Bogota,no
2969,DivisionX,361,Dubai,no
2970,Technology,1354,Manila,no
2971,Technology,1295,Manila,no
2972,Training,1476,Kolkata,no
2973,Training,729,New Delhi,no
2974,Technology,1449,Manila,no
2975,Finance,2152,Manila,no
2976,Finance,170,Birmingham,no
2977,DivisionY,2630,India Operations Centre,no
2978,DivisionY,2630,India Operations Centre,no
2979,Training,783,Chennai,no
2980,Training,715,New Delhi,no
2981,Operations,1126,Hyderabad,no
2982,DivisionY,2060,Birmingham,no
2983,DivisionX,804,Quito,no
2984,DivisionX,1451,Mexico City,no
2985,DivisionX,467,Madrid,no
2986,DivisionY,624,New York,no
2987,Technology,317,Birmingham,no
2988,DivisionY,2087,Birmingham,no
2989,DivisionY,2630,Birmingham,no
2990,Technology,2530,Birmingham,no
2991,Training,3316,Dubai,no
2992,Sales,88,Birmingham,no
2993,Technology,461,Birmingham,no
2994,DivisionX,1482,Birmingham,no
2995,Technology,346,Hyderabad,no
2996,DivisionZ,1335,Manila,no
2997,DivisionY,3097,Shanghai,no
2998,Training,791,Mumbai,no
2999,DivisionY,499,Birmingham,yes
3000,Customer Services,314,Birmingham,no
3001,Technology,1257,Birmingham,no
3002,DivisionY,1304,Birmingham,no
3003,DivisionX,123,Madrid,no
3004,Customer Services,2947,Manila,no
3005,Technology,1531,New Delhi,no
3006,DivisionY,Kiran Reddy Vangala [C],India Operations Centre,no
3007,DivisionX,804,Quito,no
3008,Customer Services,935,Madrid,no
3009,Technology,2530,Birmingham,no
3010,Technology,2094,Birmingham,no
3011,DivisionX,926,France,no
3012,Technology,146,Birmingham,no
3013,Technology,2558,Manila,no
3014,Technology,697,Manila,no
3015,Technology,677,Manila,no
3016,Technology,677,Manila,no
3017,Technology,1354,Manila,no
3018,Training,1622,New Delhi,no
3019,Training,788,Mumbai,no
3020,Sales,Adrian Horrocks (On Leave),Birmingham,no
3021,Finance,1819,Birmingham,no
3022,DivisionY,294,Birmingham,no
3023,Training,1761,Birmingham,no
3024,Technology,2530,Hyderabad,no
3025,DivisionX,965,Madrid,no
3026,DivisionX,1876,Mexico City,no
3027,DivisionX,987,Madrid,no
3028,Technology,1675,Birmingham,no
3029,DivisionY,2374,Mumbai,no
3030,Operations,1255,Birmingham,no
3031,Training,729,New Delhi,no
3032,DivisionY,1818,New Delhi,no
3033,Training,138,Birmingham,no
3034,Technology,1161,Manila,no
3035,Legal,1464,Birmingham,no
3036,DivisionY,Brian Stone (On Leave),Birmingham,no
