ID,Department,Manager,Location,DataFan
3124,DivisionX,770,Birmingham,no
408,DivisionY,Kiran Reddy Vangala [C],India Operations Centre,no
2956,DivisionY,2233,Birmingham,no
988,Customer Services,137,Birmingham,no
462,DivisionY,347,Birmingham,no
1327,Technology,1448,Port Melbourne,no
695,Training,3274,Birmingham,no
2196,DivisionX,2335,Hyderabad,no
1652,DivisionX,1885,Moscow,no
222,DivisionX,95,Madrid,no
240,DivisionY,1820,Birmingham,no
1148,HR,2809,Birmingham,no
2060,DivisionX,577,Birmingham,no
3355,Technology,49,Hyderabad,no
3025,DivisionX,3138,Mexico City,no
1444,DivisionX,3271,New York,no
2840,DivisionY,2062,Beijing,no
953,DivisionX,1583,Istanbul,no
1605,DivisionX,1618,Istanbul,no
1472,Technology,2998,Manila,no
1115,DivisionX,Sumanjit Singh [C],India Operations Centre,no
1334,Technology,1918,Manila,no
2732,Customer Services,1985,Manila,no
1357,Customer Services,2166,Manila,no
2636,DivisionX,405,Madrid,no
2212,DivisionX,1988,Istanbul,no
361,DivisionY,2233,Birmingham,no
3335,Technology,1482,Manila,no
713,Technology,181,Manila,no
1116,DivisionY,1082,Birmingham,no
2977,DivisionX,3278,Mexico City,no
1372,DivisionX,430,Jakarta,no
1438,DivisionY,1413,Birmingham,no
314,DivisionX,2549,Beijing,no
1235,Training,2252,Port Melbourne,no
279,Training,Santosh Aluru [C],Hyderabad,no
2661,DivisionX,1344,Mexico City,no
1682,Finance,2563,Manila,no
3183,Training,1085,New Delhi,no
289,DivisionY,3321,New Delhi,no
1616,DivisionY,3114,India Operations Centre,no
2173,DivisionY,2592,Port Melbourne,yes
2415,DivisionX,Nishu Sinha [C],India Operations Centre,no
2291,Legal,1532,Birmingham,no
1854,Technology,468,Manila,no
1490,DivisionY,2018,New York,no
1330,Training,3070,Pakistan,no
2227,Training,3070,Pakistan,no
1830,Technology,2931,Manila,no
1885,DivisionX,1786,Moscow,no
350,DivisionX,1878,Birmingham,no
599,DivisionX,1452,Birmingham,no
3279,DivisionY,2341,New York,no
1042,Technology,266,Manila,no
28,Training,2860,New Delhi,no
844,DivisionX,1526,New York,no
232,DivisionX,1260,Birmingham,no
1306,Technology,2931,Manila,no
2025,Finance,1682,Manila,no
1049,Technology,1387,Manila,no
2914,Technology,1615,Manila,no
1240,Customer Services,1809,Manila,no
1840,Training,173,Oman,no
880,Customer Services,2083,Madrid,no
2075,DivisionX,Rajan Karthikeyan [C],India Operations Centre,no
1257,Customer Services,Sarah O'Reilly (On Leave),Birmingham,no
1025,Facilities,836,Birmingham,no
2547,HR,2809,Birmingham,no
1400,Technology,889,Birmingham,no
48,DivisionX,Archana Neelam [C],India Operations Centre,no
153,Technology,1695,Manila,no
2449,DivisionY,1385,India Operations Centre,no
2372,DivisionX,733,Madrid,no
633,Technology,218,Manila,no
264,DivisionX,2083,Madrid,no
41,DivisionX,83,Madrid,no
2429,DivisionX,3020,Madrid,no
2281,DivisionX,250,Birmingham,no
3213,Finance,83,Madrid,no
755,DivisionY,3298,Birmingham,no
2476,DivisionX,1526,Birmingham,no
3339,Customer Services,163,Birmingham,no
2276,Finance,1902,Manila,no
2080,Technology,652,Manila,no
164,Technology,1397,Manila,no
1882,Technology,889,Birmingham,no
1196,DivisionY,1385,India Operations Centre,no
386,DivisionY,1385,India Operations Centre,no
2139,DivisionY,385,Birmingham,no
787,Communications,417,Birmingham,no
1863,Customer Services,31,Mexico City,no
996,DivisionX,Sumanjit Singh [C],India Operations Centre,no
439,DivisionX,Kiran Sai [C],India Operations Centre,no
714,DivisionX,Sumanjit Singh [C],India Operations Centre,no
1687,DivisionX,589,Sao Paulo,no
1454,DivisionX,589,Sao Paulo,no
808,Operations,794,India Operations Centre,no
573,DivisionX,3073,Madrid,no
2836,Customer Services,509,Birmingham,no
2982,Customer Services,509,Birmingham,no
870,Customer Services,163,Birmingham,no
604,DivisionY,2312,Birmingham,no
1249,Customer Services,Sarah O'Reilly (On Leave),Birmingham,no
1643,Customer Services,406,Manila,no
423,DivisionZ,2931,Manila,no
1232,Training,205,Port Melbourne,no
1305,Customer Services,2306,Manila,no
3296,DivisionY,1589,Hyderabad,no
2530,DivisionY,1903,Singapore,no
2301,Customer Services,31,Mexico City,no
2839,Finance,758,Manila,no
514,DivisionY,335,Birmingham,no
360,Finance,1902,Manila,no
1456,DivisionX,2251,Shanghai,no
2882,DivisionY,730,New Delhi,no
1932,DivisionX,3354,Mexico City,no
159,DivisionX,1988,Istanbul,no
3272,Training,159,Istanbul,no
3262,DivisionX,1605,Istanbul,no
3347,DivisionY,2951,Bengaluru,no
1141,Finance,3113,Birmingham,no
348,DivisionY,2341,Birmingham,no
3202,DivisionY,2951,Hyderabad,no
2265,HR,2189,New Delhi,no
1606,DivisionX,3132,Saudi Arabia,no
2719,DivisionY,2592,Port Melbourne,no
2184,DivisionX,Archana Neelam [C],India Operations Centre,no
2124,Training,2803,Birmingham,no
1096,Finance,1007,Birmingham,no
2246,Technology,2315,Manila,no
2354,Technology,1397,Manila,no
1957,Technology,591,Manila,no
2210,Technology,3257,Manila,no
1169,Technology,12,Manila,no
497,DivisionX,2922,Birmingham,no
1410,Technology,2085,Manila,no
2225,Technology,2614,Birmingham,yes
2213,Training,505,Chennai,no
2394,DivisionX,2540,Madrid,no
1135,Finance,241,Birmingham,no
2864,Technology,1614,Manila,no
882,Technology,3241,Manila,no
2699,DivisionX,Niki Donnelly (On Leave),Birmingham,yes
127,DivisionY,1297,Birmingham,no
1861,Technology,1614,Manila,no
2523,Finance,451,Manila,no
2856,Technology,1066,Manila,no
484,Technology,2210,Manila,no
1990,Training,Punitha Rajamohan [C],India Operations Centre,no
2427,Operations,2884,Birmingham,no
3208,Customer Services,190,Birmingham,no
71,Finance,451,Manila,no
2990,Technology,Chris Shelton [C],Birmingham,no
1365,Customer Services,2044,Birmingham,no
1993,Training,3183,New Delhi,no
1758,DivisionY,1708,New York,no
3348,DivisionY,1411,Birmingham,no
461,Legal,Paul Morton [C],Manila,no
717,Technology,2805,Manila,no
2582,DivisionX,577,Birmingham,no
2089,Technology,1149,Birmingham,no
2768,Training,Alison Evans (On Leave),Birmingham,no
401,Technology,Srinivas Guntupalli [C],Hyderabad,no
1300,Finance,3087,New Delhi,no
413,Technology,1474,Birmingham,no
544,Technology,1474,Birmingham,no
3026,Training,3183,New Delhi,no
576,DivisionX,162,Madrid,no
2419,DivisionX,31,Mexico City,no
3168,DivisionX,243,Quito,no
3203,DivisionX,3181,Quito,no
2151,DivisionX,2565,Mexico City,no
3046,Training,505,Hyderabad,no
823,DivisionX,746,Mumbai,no
1816,Technology,1780,Birmingham,no
1886,Technology,1780,Birmingham,no
845,DivisionY,2260,Birmingham,no
261,Training,2250,Nigeria,no
1554,Technology,1204,Birmingham,no
2556,Technology,630,Birmingham,no
2206,Legal,1532,Birmingham,no
1319,Finance,3287,Birmingham,no
3116,DivisionX,369,New Delhi,no
843,DivisionX,2922,Birmingham,no
2015,DivisionY,2121,New York,no
1685,Training,1767,Bengaluru,no
608,Training,2071,New Delhi,no
797,Training,1993,New Delhi,no
3275,Training,271,New Delhi,no
2587,Training,239,Mumbai,no
3040,Training,1245,Bengaluru,no
152,Technology,1389,Manila,no
3024,Training,1084,Mumbai,no
1189,Training,3183,New Delhi,no
1227,Training,2071,New Delhi,no
760,Technology,2614,Birmingham,no
1956,Customer Services,Sarah O'Reilly (On Leave),Birmingham,no
2438,Legal,944,Birmingham,no
1951,DivisionX,3354,Mexico City,no
1633,DivisionX,649,Kolkata,no
750,Finance,3140,New York,no
983,DivisionX,97,Madrid,no
1760,DivisionX,Roop Chintal [C],India Operations Centre,no
1388,DivisionX,2744,India Operations Centre,no
3068,Training,1993,New Delhi,no
2520,Technology,1474,Birmingham,no
2668,Technology,1474,Birmingham,no
337,Technology,1474,Birmingham,no
432,Technology,1474,Birmingham,no
3297,Technology,1474,Birmingham,no
2424,DivisionX,Eileen Dessaso [C],Birmingham,no
2519,HR,2755,New York,no
1701,Technology,2498,Birmingham,no
976,Technology,1795,Birmingham,no
3344,Training,2071,New Delhi,no
1139,Training,541,Birmingham,no
660,DivisionX,Kiran Sai [C],India Operations Centre,no
1509,DivisionX,Sumanjit Singh [C],India Operations Centre,no
2226,DivisionX,Sumanjit Singh [C],India Operations Centre,no
2161,DivisionX,Sumanjit Singh [C],India Operations Centre,no
2201,DivisionX,Sumanjit Singh [C],India Operations Centre,no
1125,DivisionX,Kiran Sai [C],India Operations Centre,no
1386,Customer Services,163,Birmingham,no
2616,DivisionX,1575,New Delhi,no
3135,DivisionX,3271,New York,no
1311,Training,1394,Kolkata,no
60,DivisionX,3271,New York,no
766,DivisionX,24,Birmingham,no
3243,DivisionX,249,Bangkok,no
2295,DivisionX,830,Lima,no
1733,DivisionX,626,Lima,no
489,DivisionX,603,Bogota,no
2541,DivisionX,2343,Bogota,no
2859,Training,1738,Birmingham,no
2199,DivisionY,3030,Birmingham,no
2187,DivisionX,603,Bogota,no
2756,DivisionY,730,Mumbai,no
1597,Operations,2936,Mexico City,no
2913,Operations,2936,Mexico City,no
1565,DivisionX,287,Mexico City,no
2094,DivisionX,693,Mexico City,no
1749,DivisionX,1799,Mexico City,no
2957,DivisionX,1452,Birmingham,no
2811,DivisionX,887,Mexico City,no
1495,DivisionX,2811,Mexico City,no
2180,Technology,1474,Birmingham,no
1162,Technology,1474,Birmingham,no
2896,DivisionY,258,Port Melbourne,no
1754,DivisionY,258,Port Melbourne,no
1081,Customer Services,509,Birmingham,no
1136,DivisionY,2061,Birmingham,no
1963,DivisionX,1988,Istanbul,no
437,DivisionY,1589,Hyderabad,no
1640,DivisionX,2130,Birmingham,no
2249,DivisionY,1413,Birmingham,no
849,DivisionX,746,Mumbai,no
1114,Technology,2384,Birmingham,no
1086,Finance,433,Manila,no
2123,Training,2347,Thiruvananthapuram,no
228,DivisionX,1618,Istanbul,no
2325,DivisionX,2181,Mexico City,no
995,DivisionY,Kiran Reddy Vangala [C],India Operations Centre,no
185,Technology,1861,Manila,no
2255,Technology,1387,Manila,no
912,DivisionY,214,Tokyo,no
3273,Technology,1474,Birmingham,no
2074,Technology,1701,Manila,no
2821,Technology,Gopal Krishna [C],India Operations Centre,no
2137,DivisionX,Nishu Sinha [C],India Operations Centre,no
410,Training,2487,India Operations Centre,no
2384,Technology,1795,Birmingham,no
3067,Finance,3221,Birmingham,no
1611,DivisionX,Rajan Karthikeyan [C],India Operations Centre,no
2198,DivisionX,577,India Operations Centre,no
1511,Technology,889,Birmingham,no
2797,Technology,1474,Birmingham,no
249,DivisionX,235,Bangkok,no
2230,Training,2790,Birmingham,no
394,DivisionX,Irana Morrish [C],Birmingham,no
2054,DivisionX,315,Birmingham,no
2729,DivisionY,1254,New York,no
3192,DivisionX,2447,Turin,no
1076,DivisionX,2447,Turin,no
1159,Technology,1377,Manila,no
2662,Technology,2805,Manila,no
2950,Technology,1183,Manila,no
1869,Technology,1183,Manila,no
1048,Technology,1183,Manila,no
1628,Technology,1861,Manila,no
2554,Technology,1861,Manila,no
2299,Technology,1183,Manila,no
1871,DivisionX,2553,Madrid,no
1075,Training,1310,Port Melbourne,no
1206,Training,1286,Birmingham,no
1668,DivisionX,75,Turin,no
1520,DivisionY,1903,Seoul,no
3292,Finance,1300,New Delhi,no
702,Technology,Srinivas Guntupalli [C],Hyderabad,no
2348,Technology,3136,Birmingham,no
1282,DivisionX,Manash Saikia [C],India Operations Centre,no
1513,Technology,1910,India Operations Centre,no
115,Technology,1910,India Operations Centre,no
3184,Finance,3140,Birmingham,no
380,DivisionX,1233,Birmingham,no
536,DivisionY,2260,India Operations Centre,no
504,DivisionY,1574,New York,no
2598,Finance,201,New York,no
2737,Technology,591,Manila,no
2296,Technology,1474,Birmingham,no
1238,Technology,1474,Birmingham,no
2804,Technology,1474,Birmingham,no
192,Technology,1474,Birmingham,no
1935,Technology,1474,Birmingham,no
863,Technology,1261,Manila,no
104,DivisionX,3280,Mexico City,no
1663,DivisionY,Kiran Reddy Vangala [C],India Operations Centre,no
840,Training,2822,Port Melbourne,no
2463,DivisionX,2204,Madrid,no
871,Technology,1716,Manila,no
3162,DivisionZ,2931,Manila,no
2942,Technology,1387,Manila,no
2358,Technology,1397,Manila,no
2980,Technology,1377,Manila,no
252,DivisionX,1618,Istanbul,no
659,Finance,3039,Mexico City,no
2640,Technology,1137,New Delhi,no
658,Technology,1137,India Operations Centre,no
1492,DivisionX,1899,Birmingham,no
1289,DivisionY,131,Birmingham,no
2051,Technology,591,Manila,no
2943,Technology,2625,Manila,no
406,Customer Services,1234,Manila,yes
1171,DivisionX,3316,Mexico City,no
167,DivisionX,693,Mexico City,no
3175,Technology,Srinivas Guntupalli [C],Hyderabad,no
742,Technology,1474,New Delhi,no
491,Technology,1474,New Delhi,no
53,Technology,1474,New Delhi,no
2827,Finance,1007,Birmingham,no
2597,DivisionY,2704,New York,no
1486,DivisionX,Rajan Karthikeyan [C],India Operations Centre,no
1705,Technology,1397,Manila,no
200,Technology,479,Manila,no
1143,Technology,481,Manila,no
457,DivisionY,655,Birmingham,no
1302,Customer Services,Sarah O'Reilly (On Leave),Birmingham,no
609,Technology,1221,Birmingham,no
2602,DivisionY,2904,Birmingham,no
644,Technology,1474,Birmingham,no
65,Operations,745,Birmingham,no
3159,Customer Services,1809,Manila,no
2620,DivisionX,2130,Birmingham,no
3357,DivisionZ,181,Manila,no
2430,DivisionZ,181,Manila,no
278,DivisionX,Irana Morrish [C],Birmingham,no
475,Technology,1397,Manila,no
2242,DivisionY,Kiran Reddy Vangala [C],India Operations Centre,no
513,Technology,1861,Manila,no
366,Technology,889,Birmingham,no
3130,Customer Services,1285,Cape Town,no
1562,Training,2090,Cape Town,no
2457,DivisionY,2862,Birmingham,no
1737,DivisionY,653,Birmingham,no
2513,DivisionY,488,Birmingham,no
1551,Training,1073,Cape Town,no
246,Technology,1231,Birmingham,yes
2008,Training,818,Cape Town,no
1468,DivisionX,Ahsanul Haque [C],India Operations Centre,no
866,DivisionY,1601,New York,no
1009,DivisionY,1254,New York,no
2260,DivisionY,1018,Birmingham,no
2329,HR,2755,New York,no
3158,Facilities,2229,New York,no
2748,DivisionY,1514,New York,no
1572,Training,2941,Cape Town,no
2777,Training,2941,Cape Town,no
2559,DivisionY,2502,New Delhi,no
142,Training,1748,New Delhi,no
1100,Training,505,Chennai,no
1651,DivisionZ,181,Manila,no
84,DivisionX,249,Bangkok,no
703,Finance,1978,Birmingham,no
517,Sales,2656,Birmingham,no
2536,Customer Services,2146,Birmingham,no
2158,DivisionX,1853,New York,no
3235,DivisionY,907,Port Melbourne,no
3205,DivisionX,1980,Birmingham,no
3045,DivisionX,2331,New Delhi,no
2378,DivisionY,1601,New York,no
101,Technology,1387,Manila,no
2639,DivisionX,224,Birmingham,no
2022,Facilities,32,Birmingham,no
1926,Finance,1783,Birmingham,no
2434,DivisionY,2756,Mumbai,no
16,DivisionX,Kiran Sai [C],India Operations Centre,no
984,Technology,2310,Manila,no
816,Technology,3234,Manila,no
1095,Training,1340,Birmingham,no
1099,DivisionX,Kanchan Ganguly [C],India Operations Centre,no
1969,DivisionX,Sumanjit Singh [C],India Operations Centre,no
1674,DivisionX,Sumanjit Singh [C],India Operations Centre,no
3177,Technology,1780,Birmingham,no
1798,DivisionX,Eileen Dessaso [C],Birmingham,no
311,DivisionX,Eileen Dessaso [C],Birmingham,no
873,Communications,1998,Birmingham,no
1006,DivisionY,2871,Birmingham,no
1185,Customer Services,556,Birmingham,no
796,DivisionX,369,Bengaluru,no
2048,DivisionZ,2027,Manila,no
349,DivisionZ,2027,Manila,no
559,Technology,Tina Dela Cruz (On Leave),Manila,no
1962,Legal,2144,Birmingham,no
2895,Technology,Srinivas Guntupalli [C],Hyderabad,no
2601,Technology,2247,Manila,no
2000,Finance,433,Birmingham,no
2786,Facilities,John Lloyd (On Leave),Birmingham,no
390,DivisionX,Kishan Rawat [C],India Operations Centre,no
300,Technology,1474,Birmingham,no
1146,Technology,1474,Birmingham,no
2285,DivisionX,1786,Birmingham,no
1552,DivisionY,653,Birmingham,no
2683,Finance,433,Birmingham,no
3089,Operations,794,India Operations Centre,no
1358,Facilities,836,Birmingham,no
3334,Technology,2880,Manila,no
2282,Customer Services,711,Birmingham,no
1908,Training,2591,Cape Town,no
2043,Technology,346,Kolkata,no
2267,HR,1165,Birmingham,no
867,Training,2112,Kuala Lumpur,no
2806,DivisionX,Nikhil Joshi [C],India Operations Centre,no
3216,DivisionX,Nikhil Joshi [C],India Operations Centre,no
757,Training,1000,Cape Town,no
2615,Training,1000,Cape Town,no
597,Training,121,Cape Town,no
309,DivisionY,210,New Delhi,no
2138,Training,1262,Port Melbourne,no
785,DivisionZ,181,Manila,no
1057,DivisionZ,1389,Manila,no
1527,DivisionX,Mahasweta Patra [C],India Operations Centre,no
3254,Finance,2643,New Delhi,no
1090,DivisionX,2553,Madrid,no
1973,DivisionZ,181,Manila,no
1276,DivisionZ,1389,Manila,no
1003,DivisionZ,2027,Manila,no
1248,DivisionX,287,Mexico City,no
1255,Training,205,Port Melbourne,no
2290,Training,1262,Port Melbourne,no
616,Technology,1474,New Delhi,no
1582,DivisionX,407,Madrid,no
2288,DivisionZ,181,Manila,no
280,Technology,Amar Rajakumarandass [C],India Operations Centre,no
593,Technology,1423,Manila,no
1421,DivisionX,1739,India Operations Centre,no
197,Technology,2314,Birmingham,no
1260,DivisionX,272,Birmingham,no
1609,Technology,2085,Manila,no
671,Technology,1397,Manila,no
2069,DivisionY,1762,Birmingham,no
133,Customer Services,509,Birmingham,no
1414,DivisionY,966,New York,no
231,DivisionY,966,New York,no
1271,DivisionZ,181,Manila,no
2677,DivisionX,Rajan Karthikeyan [C],India Operations Centre,no
3336,Technology,478,Manila,no
827,Technology,12,Manila,no
2886,Technology,2625,Manila,no
2065,DivisionY,2971,Birmingham,no
2401,DivisionX,1052,Birmingham,no
1525,DivisionX,2130,Birmingham,no
1290,Technology,Tina Dela Cruz (On Leave),Manila,no
2817,Technology,2931,Manila,no
1726,Technology,2931,Manila,no
510,Training,2543,Birmingham,no
2564,DivisionX,2130,Birmingham,no
2940,DivisionY,822,Birmingham,no
1975,Customer Services,1657,New York,no
1876,Finance,9,Manila,no
3323,DivisionX,2874,Mexico City,no
3332,DivisionX,589,Sao Paulo,no
859,DivisionX,589,Sao Paulo,no
2007,DivisionX,589,Sao Paulo,no
987,Technology,3244,Birmingham,no
150,DivisionX,2130,Birmingham,no
2747,DivisionX,2280,Birmingham,no
774,Training,420,Birmingham,no
328,Operations,770,Birmingham,no
2538,DivisionX,Irana Morrish [C],Birmingham,no
1194,DivisionX,603,Bogota,no
2219,Technology,2210,Manila,no
1880,Technology,2210,Manila,no
1202,DivisionX,2215,Sao Paulo,no
1974,Technology,Michael Lamb (On Leave),Birmingham,no
3274,Training,5,Birmingham,no
1160,Training,3353,Birmingham,no
2263,Technology,1066,Manila,no
1894,Training,2736,Nigeria,no
1508,DivisionX,157,Birmingham,no
1870,Customer Services,Sarah O'Reilly (On Leave),Birmingham,no
3006,Finance,1734,Manila,no
2760,Technology,2491,Manila,no
1101,Technology,2931,Manila,no
926,DivisionX,589,Rio de Janeiro,no
211,Technology,1806,Birmingham,no
1168,Customer Services,509,Birmingham,no
3248,Facilities,836,Birmingham,no
1442,DivisionX,1799,Mexico City,no
2006,Technology,479,Manila,no
1056,DivisionZ,181,Manila,no
784,Technology,1231,Birmingham,no
310,Training,2375,New York,no
3199,DivisionX,938,Sydney,no
1087,Technology,1474,Madrid,no
1274,DivisionX,469,Birmingham,no
1328,DivisionY,2729,New York,no
1150,Customer Services,509,Birmingham,no
1153,Technology,2384,Birmingham,no
2920,Finance,3051,Birmingham,no
902,Training,Santosh Aluru [C],Hyderabad,no
3127,Customer Services,590,New Delhi,no
276,Technology,Srinivas Guntupalli [C],Hyderabad,no
691,DivisionX,830,Lima,no
2997,Training,1262,Port Melbourne,no
463,Technology,Srinivas Guntupalli [C],Hyderabad,no
1624,Customer Services,1406,Singapore,no
2962,Technology,3351,Manila,no
1477,DivisionX,861,Praha,no
2132,Finance,2038,Manila,no
3042,Technology,1377,Manila,no
2221,Technology,12,Manila,no
2445,Technology,1603,Manila,no
2502,DivisionY,730,New Delhi,no
3295,Training,Punitha Rajamohan [C],India Operations Centre,no
206,DivisionX,693,Mexico City,no
230,DivisionY,2256,Birmingham,no
578,DivisionY,1324,Birmingham,yes
1021,DivisionX,1846,Madrid,no
2509,Training,12,Manila,no
2844,Sales,Adrian Horrocks (On Leave),Birmingham,no
2266,Technology,2314,Birmingham,no
2948,Technology,1474,Madrid,no
1620,Finance,3051,Birmingham,no
1402,DivisionY,1192,India Operations Centre,no
1362,Operations,794,India Operations Centre,no
1270,Technology,Prashant Waghmare [C],Birmingham,no
2906,DivisionY,1589,India Operations Centre,no
3281,Training,121,Cape Town,no
790,DivisionX,196,Madrid,no
1361,DivisionX,1618,Istanbul,no
2482,Technology,1137,New Delhi,no
2486,Technology,1137,New Delhi,no
2799,Technology,1137,New Delhi,no
753,DivisionX,3303,Birmingham,no
2543,Training,2042,Birmingham,no
1485,DivisionY,907,Port Melbourne,no
553,Training,121,Cape Town,no
718,Technology,997,Manila,no
1157,DivisionX,1130,Birmingham,no
1170,Training,1855,Birmingham,no
3151,Technology,1137,New Delhi,no
522,Technology,1137,New Delhi,no
2848,Finance,3305,Madrid,no
1329,DivisionX,1504,Mexico City,no
1667,Finance,3140,Birmingham,no
3308,DivisionY,503,Birmingham,no
2098,Technology,1299,Birmingham,no
3198,Technology,1299,Birmingham,no
1354,DivisionX,2163,Quito,no
2900,DivisionZ,2931,Manila,no
2469,DivisionZ,181,Manila,no
1939,DivisionX,2540,Birmingham,no
2082,DivisionX,2406,Birmingham,no
1907,DivisionY,966,Mexico City,no
2120,Facilities,2229,New York,no
3044,Technology,Srinivas Guntupalli [C],Hyderabad,no
2843,Technology,Srinivas Guntupalli [C],Hyderabad,no
1027,Technology,Srinivas Guntupalli [C],Hyderabad,no
342,Technology,Srinivas Guntupalli [C],Hyderabad,no
1785,DivisionY,1563,New York,no
1531,DivisionY,2592,Port Melbourne,no
2801,Technology,297,Manila,no
2182,Technology,297,Manila,no
878,Customer Services,2306,Manila,no
666,Technology,630,New York,no
2140,DivisionX,249,Bangkok,no
1050,DivisionY,2634,Birmingham,no
968,DivisionY,2634,Birmingham,no
550,DivisionY,2634,Birmingham,no
2316,Training,1073,Cape Town,no
2992,Training,2941,Cape Town,no
323,Finance,3039,Mexico City,no
1965,Technology,1482,Manila,no
1700,Technology,2931,Manila,no
3101,DivisionX,2231,Mexico City,no
2248,DivisionX,577,Birmingham,no
978,Training,Punitha Rajamohan [C],India Operations Centre,no
1431,Technology,2142,Birmingham,no
958,Technology,865,Birmingham,no
2788,Customer Services,509,Birmingham,no
3098,Training,1416,Birmingham,no
2865,DivisionX,1452,Birmingham,no
764,DivisionX,945,Birmingham,no
541,Training,2495,Birmingham,no
2353,Customer Services,1406,Singapore,no
165,DivisionY,Dan Edwards (On Leave),Birmingham,no
90,DivisionY,2260,Hyderabad,no
683,DivisionY,14,Birmingham,yes
685,Technology,1062,Birmingham,no
3219,Customer Services,509,Birmingham,no
620,Technology,690,Manila,no
3300,Technology,2518,Manila,no
1834,Technology,786,Manila,no
256,Technology,1342,Manila,no
2386,DivisionX,2540,Mexico City,no
120,Customer Services,2351,Port Melbourne,no
1649,DivisionY,2046,Birmingham,yes
2718,DivisionX,1730,Birmingham,no
2739,DivisionY,2254,Birmingham,no
460,Technology,Kishore Modali [C],Hyderabad,no
523,Customer Services,2306,Manila,no
1265,DivisionX,3050,Birmingham,no
2102,DivisionX,552,Madrid,no
614,Technology,1342,Manila,no
512,Operations,794,Hyderabad,no
1229,Training,1394,Kolkata,no
1821,DivisionX,796,Bengaluru,no
2367,DivisionX,777,Birmingham,no
1964,Customer Services,509,Birmingham,no
20,DivisionX,31,Mexico City,no
107,Customer Services,137,Birmingham,no
2707,DivisionX,224,Birmingham,no
2177,Training,2624,Kolkata,no
2861,DivisionY,2312,Birmingham,no
2612,Technology,446,Birmingham,no
2791,Technology,1557,Birmingham,no
2311,Training,2396,Birmingham,no
247,Finance,972,Birmingham,no
769,DivisionY,1811,Birmingham,no
2218,Technology,3094,Birmingham,no
1026,Customer Services,509,Birmingham,no
1151,DivisionY,449,New York,no
905,Technology,3094,Birmingham,no
3148,Training,2782,New Delhi,no
1295,Training,3183,New Delhi,no
595,Technology,2805,Manila,no
1063,Technology,786,Manila,no
3015,Technology,591,Manila,no
2687,Technology,786,Manila,no
1440,Technology,725,Manila,no
114,HR,833,Birmingham,no
1393,Technology,1387,Manila,no
624,Training,2096,New Delhi,no
2868,Training,2615,Cape Town,no
2261,DivisionY,3114,Birmingham,no
1914,Training,1245,Bengaluru,no
2036,Technology,725,Manila,no
464,DivisionX,31,Mexico City,no
2686,Technology,1806,Praha,no
1155,DivisionX,238,Sao Paulo,no
2652,Customer Services,2306,Manila,no
1787,DivisionX,369,New Delhi,no
2119,Training,156,Kolkata,no
1001,Training,2071,New Delhi,no
2521,Technology,1181,Madrid,no
2926,Technology,2339,Manila,no
1517,DivisionY,3251,Birmingham,no
3250,Technology,1806,Birmingham,no
919,DivisionY,2635,Birmingham,no
1941,Customer Services,2166,Manila,no
1818,Technology,481,Manila,no
651,Technology,848,Birmingham,no
1541,Training,3353,Turin,no
888,Training,3353,Moscow,no
1338,DivisionX,1500,Birmingham,no
657,DivisionX,136,Seoul,no
2014,Training,505,Hyderabad,no
500,HR,1680,New Delhi,no
1368,Finance,313,Birmingham,no
1225,Technology,1801,Manila,no
992,Training,Santosh Aluru [C],Hyderabad,no
955,DivisionY,730,Chennai,no
338,Technology,2348,Birmingham,no
721,Legal,622,Birmingham,no
190,Customer Services,1960,Birmingham,no
2426,DivisionY,2397,Birmingham,no
13,Customer Services,1843,Manila,no
254,Customer Services,1843,Manila,no
1843,Customer Services,1960,Manila,no
2774,DivisionY,3251,Birmingham,no
2505,DivisionX,2647,Birmingham,no
743,Technology,346,Kolkata,no
600,Training,567,Port Melbourne,no
312,Training,505,Chennai,no
3131,Training,1128,Mumbai,no
749,Training,1993,New Delhi,no
1466,DivisionX,31,Mexico City,no
3118,DivisionY,2121,Birmingham,no
1866,Technology,2384,Birmingham,no
783,Sales,2656,Birmingham,no
1751,Technology,1614,Birmingham,no
203,Operations,745,Birmingham,no
1536,Operations,745,Birmingham,no
1771,Technology,1183,Manila,no
973,Technology,3241,Manila,no
2932,Technology,1066,Manila,no
3061,DivisionX,577,Birmingham,no
2659,DivisionX,31,Mexico City,no
3165,DivisionX,31,Mexico City,no
1949,DivisionX,489,Bogota,no
3055,DivisionX,272,Dubai,no
2908,Technology,479,Manila,no
969,Technology,943,Manila,no
3342,Training,1947,Kolkata,no
1604,Training,2071,New Delhi,no
2987,Technology,2063,Manila,no
2972,Finance,451,Manila,no
125,Finance,233,Birmingham,no
3016,DivisionY,2260,India Operations Centre,no
3,DivisionY,2260,India Operations Centre,no
1478,Training,505,Chennai,no
17,Training,2096,New Delhi,no
2851,Operations,794,Hyderabad,no
1484,DivisionY,3088,Birmingham,no
3150,DivisionX,213,Quito,no
85,DivisionX,31,Mexico City,no
2454,DivisionX,2534,Madrid,no
2663,DivisionY,2441,New York,no
2150,Technology,3136,Birmingham,no
1036,DivisionY,1297,Birmingham,no
288,DivisionY,2260,Birmingham,no
1688,Technology,2384,Birmingham,no
2011,Training,3132,Dubai,no
1743,Sales,3209,Birmingham,no
2455,Technology,841,Birmingham,no
157,DivisionX,2703,Birmingham,no
1656,Technology,49,Hyderabad,no
2673,DivisionZ,2027,Manila,no
2062,DivisionY,1903,Shanghai,no
2930,Training,2988,Mumbai,no
